year,subject,number,question,pass,dis
112,自然,11,11.圖(六)為小琪進行實驗的步驟示意圖：++圖(六)關於此實驗，下列說明何者正確？(A)步驟一蒸發皿中的物質均為反應物(B)步驟二的目的可以避免反應速率過快(C)步驟三所加入的水是催化劑(D)步驟四的目的是為了分離不同的生成物,0.78,0.48
112,自然,12,12.道耳頓提出原子說後，越來越多的科學發現及證據顯示，原始的原子說需要修正。下列哪一項最可能是因為電子的發現，原子說需要修正的內容？(A)物質均由原子組成，原子不可再分割(B)相同元素的原子，有相同的質量和性質(C)不同元素的原子，有不同的質量和性質(D)化學反應是原子的重新排列組合，形成新的物質,0.59,0.49
112,自然,13,13.「白噪音」為一種人類可聽見的聲波，此聲波在各頻率的響度大致相同。在自然界中，類似的聲音包括雨聲、海浪聲等，而家中電風扇所製造出的聲音也與白噪音相似。科學家研究發現，嬰兒處在有此種白噪音的環境下，會比較容易入睡。根據上述，下列響度與頻率的關係圖，何者最適合用來表示此種幫助入睡的白噪音？(A)(B)(C)(D),0.67,0.44
112,自然,14,14.已知DDT是一種作為殺蟲劑的化合物，難以被生物代謝。表(二)為某地區食物鏈中甲、乙、丙、丁四種生物體內含有的DDT濃度。已知其中一種生物為生產者，根據上述，下列推論何者正確？表(二)(A)食性關係可能為丙→甲→乙→丁(B)食性關係可能為丁→乙→甲→丙(C)丙生物最可能為此食物鏈中的生產者(D)甲生物最可能為此食物鏈中的三級消費者,0.56,0.5
112,自然,15,15.阿正閱讀一篇報導寫著：日本學者分析史前人類遺骸後，認為當時住在沖繩的史前人類很可能來自於臺灣，研究團隊為了驗證從臺灣航海遷徙的可能性，於2019年進行實驗。如圖(七)所示，阿正認為研究團隊會選在夏天進行實驗，是因為這時的洋流與季風風向有助於從臺灣航海向北至沖繩列島，進而到達日本列島。根據阿正的判斷，研究團隊進行實驗時的季風風向圖(七)與洋流應為下列何者？(A)東北季風與黑潮(B)西南季風與黑潮(C)東北季風與中國沿岸流(D)西南季風與中國沿岸流,0.74,0.56
112,自然,16,16.已知維管束植物可進行某種代謝作用，其反應式為：「甲+二氧化碳→氧氣+乙+水」。有關甲的名稱及其在植物體內主要運送的構造，下列何者最合理？(A)水，由木質部運送(B)水，由韌皮部運送(C)葡萄糖，由木質部運送(D)葡萄糖，由韌皮部運送,0.59,0.54
112,自然,17,17.表(三)為四位學生對於有機化合物、無機化合物中組成元素的說明，哪一位學生的說明最合理？(A)小玉(B)小如(C)小方(D)阿德,0.6,0.59
112,自然,18,18.400米賽跑的距離剛好是室外標準跑道最內圈一圈的長度，比賽中選手需跑在自己的跑道上，因內、外圈跑道長度的差異，不同跑道的選手起跑位置需作對應調整，如圖(八)所示。在這項比賽中最先跑完400米的選手，他在比賽過程哪一項物理量的大小必高於其他所有選手？(A)平均速率(B)平均速度12(C)過程中速率的最大值345(D)過程中速度的最大值6,0.59,0.54
112,自然,19,19.如圖(九)所示，一個半圓形軌道固定在水平桌面，軌道兩端均距水平桌面高度0.5m，將一顆小球在距水平桌面高度1.0m處，由靜止自由落下滑入半圓形軌道，若不計任何摩擦力或阻力，且小球滑過軌道最低點後，向上達到最高點時的動能為0，則最高點距水平桌面高度為下列何者？(A)0.25m(B)0.5m(C)1.0m(D)1.5m,0.62,0.44
112,自然,20,20.表(四)為生物研究保育中心網頁中四種植物的部分資料，有關此四種植物在分類階層上的敘述，下列何者無法確定？表(四)(A)Lil-2和Lil-3為同科的植物(B)Lil-2和Myr-6為同目的植物(C)Lil-2和Lil-1為不同屬的植物(D)Lil-2和Myr-6為不同屬的植物,0.65,0.57
112,自然,21,21.圖(十)為太陽系中幾顆行星的比較，根據這些星球的特性來判斷，圖中的X軸與Y軸單位依序最可能為下列何者？(A)體積(cm3)、與太陽的平均距離(AU)(B)與太陽的平均距離(AU)、體積(cm3)(C)與太陽的平均距離(AU)、密度(g/cm3)(D)密度(g/cm3)、與太陽的平均距離(AU),0.54,0.53
112,自然,22,22.人體感染微生物到發病前所經過的時間稱為「潛伏期」。圖(十一)為小杉體溫恆定範圍及近十天每天早上的體溫紀錄，已知此段時間小杉感染了微生物X，其潛伏期為1～3天，發病時的症狀之一為體溫無法維持在恆定範圍內，則下列哪一天最可能為小杉初次感染此微生物的時間？(A)第1天(B)第3天(C)第6天(D)第8天,0.69,0.51
112,自然,23,23.甲、乙兩個質量相同的物體，靜置於無摩擦力的水平桌面上，甲、乙分別受到水平外力F、F後作直線運動，兩外力分別施力不同長短的時間後移除。已知甲乙兩物體在時間t＝0～60s期間的速度(v)與時間(t)關係圖，如圖(十二)所示，則有關兩物體在此期間受力情形的敘述，下列何者正確？(A)F施力時間較長，且外力大小F＞F甲甲乙(B)F施力時間較長，但外力大小F＜F甲甲乙(C)F施力時間較長，但外力大小F＞F乙甲乙(D)F施力時間較長，且外力大小F＜F,0.65,0.55
112,自然,24,24.圖(十三)為物質進出膜的實驗裝置，先在試管中裝入葡萄糖液，並將試管口用一層膜密封，再倒置於裝有澱粉液的燒杯中。已知葡萄糖能通過此膜，但澱粉不能通過此膜，若靜置一段時間平衡後，分別取出溶液以試劑進行檢測，則出現下列何現象最合理？(A)以碘液檢測，僅試管中的溶液變色(B)以碘液檢測，試管和燒杯中的溶液皆變色(C)以本氏液檢測，僅試管中的溶液變色圖(十三)(D)以本氏液檢測，試管和燒杯中的溶液皆變色,0.55,0.56
112,自然,25,25.在超市買到的蘋果可能是幾個月前就已經採摘下來了。為了長時間保存，會在蘋果表面塗上食用蠟，減少與氧氣接觸。蘋果熟化過程會將澱粉轉成糖，過程中會需要氧氣並產生二氧化碳，所以可藉由調整蘋果存放環境的氣體比例，減緩蘋果的熟化過程，延長保存期限。上述提及調整存放環境的氣體比例，其示意圖最可能為下列何者？(A)(B)(C)(D),0.5,0.3
112,自然,26,26.砒霜是一種毒物，主成分為三氧化二砷(AsO)。古代製作砒霜的技術較不成23熟，砒霜中會含有少量的不純物質――硫或硫化物，硫或硫化物接觸到銀，會使銀氧化產生黑色的硫化銀(AgS)，這就是古裝劇中常見的以銀針試毒，2銀針變黑即表示有毒。依據上述，下列推論何者最合理？(A)硫化物發生還原反應而使銀針變黑(B)銀針變黑，是因為三氧化二砷被還原的結果(C)砒霜的純度越高，與銀針反應變黑的結果越明顯(D)將銀針改成活性較小的金屬如黃金，也會反應產生硫化物,0.53,0.45
112,自然,27,27.取甲、乙兩種化合物，分別在足量的氧氣中燃燒，反應式分別為：關於甲、乙兩種化合物的比較與說明，下列何者正確？(A)甲的分子量大於乙，且甲可能為醇類(B)甲的分子量大於乙，且甲可能為烴類(C)乙的分子量大於甲，且乙可能為醇類(D)乙的分子量大於甲，且乙可能為烴類,0.52,0.45
112,自然,28,28.圖(十四)為小佐某天前往圖中甲地旅遊前所查詢的地面天氣簡圖，圖中黑色實線為等壓線，已知圖中H和L的天氣系統未來會向圖中箭頭所指的方向移動，因此他認為接下來甲地應為晴朗的天氣。下列關於天氣系統H的敘述，何者最能用來說明小佐的看法？(A)中心近地面的氣流下沉，水氣不易凝結圖(十四)(B)中心近地面的氣流上升，水氣不易凝結(C)中心近地面氣壓比附近外圍低，水氣含量較少(D)中心近地面氣壓比附近外圍高，水氣含量較高,0.57,0.62
112,自然,29,29.小泉暑假時到武嶺一日遊，他從臺中住家開車出發，途中經清境農場稍作休息後，再開車上武嶺，之後再返回臺中住家，如圖(十五)所示。根據圖中資訊，當天不同時間時，小泉所在環境的氣壓與氣溫關係圖，何者最合理？(cid:5378)(cid:1875)圖(十五)(A)(B)(C)(D),0.55,0.6
112,自然,30,30.圖(十六)為阿榮在購物網站上搜尋黑麻油所獲得的部分結果，圖中的數值為黑麻油的內容物含量及價格，他比較甲、乙兩種品牌的含量，覺得數值有不合理之處。下列關於甲、乙兩牌標示的敘述，何者最合理？1c.c.＝1cm3圖(十六)(A)甲牌有誤：c.c.與g都是質量的單位，所以兩者前面的數值應相同(B)甲牌有誤：c.c.與g都是體積的單位，所以兩者前面的數值應相同(C)乙牌有誤：黑麻油會浮於水面，所以mL前面的數值應大於g前面的數值(D)乙牌有誤：黑麻油會浮於水面，所以g前面的數值應大於mL前面的數值,0.53,0.5
112,自然,31,31.阿芳利用複式顯微鏡觀察小魚尾鰭內血液流動的方向，所觀察到的視野影像如圖(十七)所示，圖中的箭頭表示血液流動方向。若將培養皿往左緩慢地移動，則在視野中依序消失的血管，應為下列何者？(A)小動脈、微血管、小靜脈(B)小動脈、小靜脈、微血管(C)小靜脈、微血管、小動脈(D)小靜脈、小動脈、微血管,0.5,0.38
112,自然,32,32.下列為某牌口香糖廣告的說明：人體口腔中的環境接近中性，在用餐後一段時間會變酸，而增加蛀牙機率。除了每日正確刷牙外，在餐後嚼食無糖口香糖，可刺激唾液分泌，有效「平衡」口中酸性。此廣告搭配了兩張圖用以輔助說明，一張為圖(十八)，另一張圖最可能為下列何者？圖(十八)(A)(B)(C)(D),0.45,0.39
112,自然,33,33.一木塊靜置於粗糙的水平面上，分別對此木塊施以不同大小的水平外力，木塊與水平面間對應的摩擦力大小及運動狀態如表(五)所示。若木塊與水平面間的最大靜摩擦力大小為f，根據表中資訊，推論f的大小關係，下列何ss者最合理？表(五)(A)f＜200gws(B)200gw＜f＜250gws(C)250gw＜f＜300gws(D)f＞300gw,0.43,0.38
112,自然,34,34.秀春買了一個電火鍋，圖(十九)為電火鍋上的電器標示，依據標示的資訊，在正常使用的情形下，此電火鍋達到最大功率時，每分鐘消耗多少的電能？(A)20J(B)110J(C)1200J圖(十九)(D)72000J,0.42,0.52
112,自然,35,35.圖(二十)為草莓花朵構造及其發育的示意圖，已知草莓是由花托處膨大而來，若圖(二十一)中的構造是由草莓的子房發育而成，則此構造應稱為下列何者？圖(二十)圖(二十一)(A)胚珠(B)種子(C)果實(D)花粉,0.36,0.49
112,自然,36,36.小逸每天中午都會記錄升旗臺上的竿影變化，他經過多年的測量發現在不考慮天氣因素的情況下，每年的1月底及11月底各有1次中午無竿影的紀錄。已知升旗臺上的旗竿鉛直立於水平地面上，根據上述資訊，升旗臺的所在位置最可能位於圖(二十二)圖(二十二)中甲、乙、丙、丁的哪一點？(A)甲(B)乙(C)丙(D)丁,0.34,0.52
112,自然,37,37.如圖(二十三)所示，有一電路裝置固定放置在水平面上，甲、乙兩段南北向的導線分別置於兩馬蹄型磁鐵所形成的磁場中，磁場恰好與甲、乙兩段導線垂直。判斷甲、乙兩段導線在磁場中所受磁力的方向，下列敘述何者正確？(A)甲、乙均向東(B)甲、乙均向西圖(二十三)(C)甲向東，乙向西(D)甲向西，乙向東,0.37,0.58
112,自然,38,38.軟骨發育不全症是體染色體中FGFR3基因發生突變所造成，患者具有身材矮小、四肢短小變形等特徵，若親代只有其中一方為患者，子代就會有50%以上的罹病率。已知阿佑因發生突變而患有軟骨發育不全症，但其父母皆未患病，若以F代表突變的FGFR3遺傳因子，f代表正常的FGFR3遺傳因子，則關於阿佑父母基因型的推論，下列何者最合理？(A)父：Ff、母：Ff(B)父：Ff、母：ff(C)父：FF、母：FF(D)父：ff、母：ff,0.29,0.44
112,自然,39,39.小櫻查詢了網路上的資料後，在月曆上把2個有特殊天文現象的日子作記號，如圖(二十四)所示。資料顯示在當月9日晚間可見到月食，而23日早上則可見到日食。根據此月曆，下列有關不同日期的月相何者最合理？(A)2日應為下弦月(B)16日應為滿月圖(二十四)(C)23日應為下弦月(D)30日應為上弦月,0.47,0.58
112,自然,40,40.下列為一則新聞報導：一場泳池慶生派對中，工作人員在泳池中倒入大量的液態氮，以製造煙霧效果並且炒熱氣氛，最後卻造成數人昏迷送醫。有人分析：「氮氣和池水中的氯會反應產生有毒的三氯化氮，對皮膚和呼吸道相當刺激。」小莫看完報導後，認為三氯化氮雖然有毒，但應該不是此次意外的原因，應是其他因素所致，下列何者最可能是她認為不是三氯化氮的理由？(A)空氣中有大量氮氣，池水也會接觸氮氣，但一般泳池並沒有類似的意外(B)池水溫度會因液態氮汽化而下降，反而會加快產生三氯化氮的反應速率(C)泳池會加入較高濃度的氯氣用以殺菌消毒，故泳池的氯含量比自來水高(D)液態氮汽化後所產生的氣體會溶於池水中，與池水中的氯接觸機會增加,0.52,0.58
112,自然,41,41.有甲、乙、丙三種固體純物質，三者對水的溶解情形及沸點如表(六)所示。有一份參雜甲、乙、丙的混合物，可經由兩步驟(加熱、加水過濾)而分離出甲、乙、丙，如圖(二十五)所示。表(六)依據上述資訊，下列推論何者最合理？(A)◆可能是甲，步驟一是加水過濾(B)◆可能是丙，步驟一是加水過濾圖(二十五)(C)○可能是甲，步驟二需加熱至300℃，才可使乙、丙分離(D)○可能是丙，步驟二需加熱至1500℃，才可使甲、乙分離,0.52,0.57
112,自然,42,42.圖(二十六)、圖(二十七)兩種連接方式皆為甲、乙兩個燈泡並聯，小明與阿華皆認為圖(二十七)的接法，燈泡甲較不會因為線路故障而不亮，以下為兩人的解釋：小明：若燈泡乙的燈絲燒斷，在圖(二十六)中會使得燈泡甲不亮，而在圖(二十七)圖(二十六)圖(二十七)中燈泡甲仍會發亮。阿華：若導線丙、丁其中一條斷裂，在圖(二十六)中會使得燈泡甲不亮，而在圖(二十七)中燈泡甲仍會發亮。關於兩人的解釋是否合理？(A)兩人皆合理(B)兩人皆不合理(C)只有小明合理(D)只有阿華合理,0.38,0.41
112,自然,43,43.若壯壯跟安安兩人對於早餐飲品的需求為：壯壯：我想要攝取較多的胺基酸。安安：我要減少攝取糖。則根據營養比較表，在攝取相同容量飲品的情況下，推論兩人的選擇，下列何者最合理？(A)兩人皆宜選擇牛奶(B)兩人皆宜選擇燕麥奶(C)壯壯選擇牛奶，安安選擇燕麥奶(D)壯壯選擇燕麥奶，安安選擇牛奶,0.57,0.55
112,自然,44,44.根據本文，若只考量碳排放對於環境的影響，在相同的碳排放量下，推論下列何種飲品生產的量最多？(A)牛奶(B)米漿(C)燕麥奶(D)杏仁奶,0.51,0.6
112,自然,45,45.根據本文第一段的資訊，下列有關C的敘述，何者最合理？p(A)風力發電機葉片轉動的速率愈快，C值會愈大p(B)風力發電機葉片轉動的速率愈快，C值會愈小p(C)風力發電機葉片由風力獲得能量的比例愈高，C值會愈大p(D)風力發電機葉片由風力獲得能量的比例愈高，C值會愈小,0.57,0.41
112,自然,46,46.根據圖(三十)，假設原始的風速v為10m/s，通過發電機後，最後的風速v為多12少時，會接近最大的C值？p(A)0(B)3.3m/s(C)5.9m/s(D)10m/s,0.46,0.41
112,自然,47,47.阿洋提出以下觀點：清水浸泡洗滌方法中，不用添加物比使用添加物的洗滌效果好清水直接沖洗比各種浸泡洗滌方法的效果好根據本文，關於阿洋的觀點，下列敘述何者合理？(A)比較乙、丙的結果，可知觀點不恰當(B)比較乙、丁的結果，可知觀點不恰當(C)比較甲、戊的結果，可知觀點不恰當(D)比較乙、戊的結果，可知觀點不恰當,0.64,0.48
112,自然,48,48.根據本文，「前處理」最可能為下列何者？(A)所有小白菜皆不浸泡農藥(B)所有小白菜浸泡相同濃度的同一種農藥(C)小白菜分別浸泡相同濃度的不同種農藥(D)小白菜分別浸泡不同濃度的同一種農藥,0.74,0.55
112,自然,49,49.根據本文，圖(三十一)中模擬地震參數所得到的結果，與下列何種資料所呈現的特性最直接相關？(A)地震強度(B)地震規模(C)地震的位置(D)斷層的類型,0.64,0.54
112,自然,50,50.根據本文，當模擬的地震參數固定時，可利用圖(三十二)來說明下列何者？(A)當岩層越厚時，可能會有較高的土壤液化潛勢(B)當砂土層越厚時，可能會有較高的土壤液化潛勢(C)當地下水位越高時，可能會有較高的土壤液化潛勢(D)當地層組成以砂土為主時，可能會有較高的土壤液化潛勢,0.75,0.49
113,自然,1,1.戰場上士兵為了避免被敵軍瞄準，通常不會以直線前進，而會以之字形的路線前進。圖(一)實線表示直線的甲路線，虛線表示之字形的乙路線，由X點移動至Y點採用甲、乙兩種不同路線的位移與路徑長關係，下列何者正確？圖(一)2.木糖醇是一種可以代替蔗糖的食品添加物。若要知道木糖醇是否和乙醇一樣都是醇類，應查詢木糖醇的何項資訊？(A)分子量(B)組成的原子種類與排列方式(C)組成的原子總數是否超過1000個(D)氫和氧的原子數目比是否為1：1,0.79,0.56
113,自然,2,2.木糖醇是一種可以代替蔗糖的食品添加物。若要知道木糖醇是否和乙醇一樣都是醇類，應查詢木糖醇的何項資訊？(A)分子量(B)組成的原子種類與排列方式(C)組成的原子總數是否超過1000個(D)氫和氧的原子數目比是否為1：1,0.79,0.51
113,自然,3,3.圖(二)為臺灣一週的氣溫預報圖，呈現不同地區的氣溫隨時間變化情況，圖中橫坐標的刻度代表當日正午12點。圖(二)若媒體想根據圖(二)，以簡易標題說明未來幾天的天氣概況，下列哪一說法最合適？(A)11/07起，北部轉冷，中、南部變更熱(B)11/08起，全臺連日豪雨持續一週(C)11/08起，冷空氣南下，當日北部氣溫驟降(D)11/10起，中部天氣趨於穩定，日夜溫差逐日變小,0.8,0.45
113,自然,4,4.圖(三)為元素週期表的一部分，無法從圖中知道下列何項資訊？(A)氯原子與氬原子的質子數分別為多少(B)氖原子與氪原子是否有相似的化學性質(C)氦原子與氪原子在自然界中含量何者比較多(D)1莫耳的氯氣(Cl)與1莫耳的溴(Br)何者質量比較大,0.71,0.57
113,自然,5,5.人體副甲狀腺分泌的激素是經由X所運送，若此激素分泌過多，會影響骨骼中的Y含量，可能造成骨質疏鬆。根據上述說明，推論X和Y最可能為下列何者？(A)X為血液，Y為鈣(B)X為血液，Y為鉀(C)X為消化液，Y為鈣(D)X為消化液，Y為鉀,0.81,0.5
113,自然,6,6.小健家中電扇插頭處的電線被老鼠破壞而導致銅線裸露，如圖(四)。小健取來絕緣膠帶試圖修復，步驟如圖(五)。家人認為小健的修復方式並不適當，其原因最可能為下列何者？(A)插電後電扇雖會轉動，但轉動速率下降(B)插電後電扇雖會轉動，但耗電量將上升(C)插電後電線會發生短路，可能引發電線走火(D)插電後，流過電扇的電流將變大，導致電扇,0.8,0.31
113,自然,7,7.虎門銷煙為清朝銷毀鴉片的歷史事件。把海水引入浸泡池浸泡鴉片，之後再加入石灰等物質，石灰遇水會改變水溫，此改變也利於將鴉片溶於水中，等退潮時再排入海中。關於上述銷毀鴉片的說明，下列何者最合理？(A)石灰溶於水為放熱反應，而高溫使鴉片更易溶於水中(B)石灰溶於水為吸熱反應，而高溫使鴉片更易溶於水中(C)鴉片浸泡海水後會使水溫上升，使其與石灰反應速率加快(D)鴉片浸泡海水後會使水溫下降，使其與石灰反應速率加快,0.74,0.47
113,自然,8,8.圖(六)是世界文學名著《小王子》中的某段場景與內容：圖(六)若以箭頭表示太陽光方向與地球自轉方向，下列何者最符合文中畫雙底線處的狀態？(A)(B)(C)(D),0.77,0.49
113,自然,9,9.醃漬高麗菜時，常會在高麗菜的葉片上灑鹽。圖(七)為正常的葉片細胞示意圖，表(一)中的圖為小凱與小萍預測醃漬後的葉片細胞可能的示意圖。推論醃漬後的示意圖與造成葉片細胞變化的原因，下列何者正確？圖(七)表(一)(A)小凱的圖正確，水由細胞內流至外界(B)小凱的圖正確，鹽由細胞內流至外界(C)小萍的圖正確，水由外界流至細胞內(D)小萍的圖正確，鹽由外界流至細胞內,0.74,0.57
113,自然,10,10.圖(八)為中洋脊附近的剖面示意圖，並標示中洋脊旁的X處與離中洋脊較遠的Y處、Z處海洋地殼。根據上述，下列何者最可能為X處、Y處、Z處的海洋地殼年齡關係？圖(八)(A)(B)(C)(D),0.74,0.56
113,自然,11,11.將裝有紅棕色二氧化氮(NO)氣體的密閉玻璃瓶放入冰水中，二氧化氮會互相2結合產生無色的四氧化二氮(NO)氣體，瓶內的顏色會逐漸變淡，反應式為：24正反應2NONO224逆反應當溫度下降至某溫度，且保持恆定，一段時間後玻璃瓶內的顏色便不再改變。關於顏色不再改變時反應速率的說明，下列何者正確？(A)正反應速率等於逆反應速率，且速率為0(B)正反應速率等於逆反應速率，且速率不為0(C)正反應速率不等於逆反應速率，且兩速率均不為0(D)正反應速率不等於逆反應速率，且其中一速率為0,0.63,0.56
113,自然,12,12.老師選用基因型皆為Aa的雄、雌長翅果蠅進行交配，並要求學生觀察1000隻第一子代果蠅的表現型與數量。已知小坪僅觀察到4隻長翅果蠅及6隻短翅果蠅後，就直接推測其結果如表(二)。老師在小坪的紀錄本寫下：「理論上子代數量不太可能出現這樣的比例。」根據上述資訊，老師寫下該評語是因為理論上第一子代預測比例較可能為何？表(二)(A)應全為長翅(B)應全為短翅(C)長翅與短翅的比例應約為1：3(D)長翅與短翅的比例應約為3：1,0.65,0.58
113,自然,13,13.如圖(九)，將銅線製成的兩相同螺線形線圈(螺線管)，分別與相同的檢流計連接，另取兩個相同的磁鐵，一個N極向上，一個N極向下，放在離線圈上端高度20cm處，由靜止自由掉落通過線圈，觀察磁鐵剛進入線圈時，甲、乙兩檢流計所測得的感應電流方向及大小，下列何者最合理？圖(九)14.圖(十)為某河川鯰魚族群在甲、乙、丙、丁不同時期數量變化的情形，下列何者最能說明甲、乙、丙、丁的變化情形？(A)甲：出生＋遷入＜死亡＋遷出(B)乙：出生＋遷入＞死亡＋遷出(C)丙：出生＋死亡＞遷入＋遷出圖(十)(D)丁：出生＋死亡＜遷入＋遷出,0.65,0.57
113,自然,14,14.圖(十)為某河川鯰魚族群在甲、乙、丙、丁不同時期數量變化的情形，下列何者最能說明甲、乙、丙、丁的變化情形？(A)甲：出生＋遷入＜死亡＋遷出(B)乙：出生＋遷入＞死亡＋遷出(C)丙：出生＋死亡＞遷入＋遷出圖(十)(D)丁：出生＋死亡＜遷入＋遷出,0.72,0.57
113,自然,15,15.圖(十一)為北半球某處地面附近的等壓線示意圖，曲線為等壓線，關於利用圖中資訊所做的推論，下列何者最合理？(A)圖中等壓線密集處的氣壓值比稀疏處高(B)圖中標示1020的該條等壓線，為氣壓最高的位置(C)若再有一條等壓線的數值，即可判斷此地大致溫度(D)若再有一條等壓線的數值，即可判斷此地大致風向圖(十一),0.61,0.66
113,自然,16,16.圖(十二)為汽車上測量輪胎某項物理量的裝置，圖中的psi為其中數值的單位。此單位可表示為磅力1psi＝1，其中磅力為力的單位，英寸為長度平方英寸的單位。根據上述資訊，此項裝置的功能最可能為量測汽車輪胎的哪一項物理量？圖(十二)(A)每秒轉動次數(B)胎內的氣體壓力(C)施於地面的推力(D)與地面間的摩擦力,0.5,0.3
113,自然,17,17.牙齒酸蝕是指酸性物質會使牙齒外層的琺瑯質軟化，而容易損耗。小涵進行實驗一，探討不同pH值與牙齒酸蝕後重量減少的關係。他選用形狀大小很相近的豬牙齒，分別浸泡不同濃度的鹽酸數日，實驗一的結果如表(三)。小涵又進行實驗二，取形狀大小很相近的豬牙齒，分別浸泡在pH值介於2～4之間的甲、乙、丙三杯飲料中數日，發現牙齒重量減少百分比為丙＜甲＜乙。若實驗二只考慮pH值的影響，則依實驗一的結果，關於甲、乙、丙三杯飲料的推測，下列何者最合理？(A)乙杯最酸，其pH值最大(B)乙杯最酸，其pH值最小(C)丙杯最酸，其pH值最大(D)丙杯最酸，其pH值最小,0.7,0.57
113,自然,18,18.以下為某篇關於重力波的報導：「重力波」是愛因斯坦預言的物理現象之一。當帶有質量的物體進行加速度運動時，會在時空中產生波動，這種波就是重力波，重力波的傳播不需要介質，其傳播速率與電磁波相同，都以光速傳播……。根據上述資訊，下列有關重力波的敘述何者最合理？(A)與水波一樣都屬於力學波(B)與電磁波一樣都屬於力學波(C)與光波一樣都不屬於力學波(D)與超聲波一樣都不屬於力學波,0.54,0.55
113,自然,19,19.已知甲～丁四者均為純物質，其所含元素的質量表(四)百分比如表(四)。表中哪些物質不可能是有機化合物？(原子量：C＝12、H＝1、O＝16)(A)甲、乙(B)乙、丙(C)丙、丁(D)甲、丙,0.57,0.53
113,自然,20,20.已知刺絲胞動物皆生活在水中。小花看到某網友提到：「所有刺絲胞動物都生活在海洋中。例如海月水母就是一種生活在海洋中的刺絲胞動物」，若小花想驗證「所有刺絲胞動物都生活在海洋中」這句話是否成立，則下列何種方法最能達到此目的？(A)從海洋中找到海月水母(B)從海月水母身上找到刺絲胞(C)從淡水中找到一種刺絲胞動物(D)從海洋中找到很多種刺絲胞動物,0.57,0.5
