year,subject,number,question,pass,dis
112,國文,17,17.以上是根據聯合國《2019年永續發展目標報告》製作的圖表。下列關於圖表內容的推論，何者最不恰當？(A)甲：82%的全球女性未曾遭受來自伴侶的身體或性暴力(B)乙：全球女性在職場上擔任管理職位的比例較男性少(C)丙：全球女性的參政比例有所提升，但仍為少數(D)丁：2018年至少有30%的20至24歲南亞女性結過婚,0.58,0.41
112,國文,18,18.「商代人只在上、下午各吃一餐，因為農業社會耕作頗費體力，早上需好好補充精力，下午因太陽將西下，無法再工作，不如早睡早起，故不必吃得多。春秋晚期以來，隨著牛耕鐵器的廣泛使用，尤其是戰國時代鐵器的普及，生產力大大提高。社會的面貌起了很大的變化，人們的生活內容漸漸豐富起來，許多人開始在夜間從事非生產性的工作，富人娛樂活動增加，便多一餐以補充體力。」根據這段文字，古人從兩餐變成三餐的原因，與下列何者最不相關？(A)社會形態改變(B)夜間活動增加(C)耕作時間延長(D)鐵器廣泛使用,0.84,0.52
112,國文,19,19.「傳統布農族社會在舉行重大的祭儀活動前，族人會聚集在一起用木杵搗米準備製作小米酒，發現不同的木杵會產生不同的聲響，因而將其作為合奏的樂器。後來每當族人聽到杵音傳來，就知道最近聚落即將舉辦慶典，杵音也因而具有傳遞訊息的功能。」根據這段文字，下列關於傳統布農族社會的推論，何者最恰當？(A)舉行重大慶典需要小米酒(B)透過傳遞木杵來交換訊息(C)依祭儀種類飲用不同的米酒(D)以整齊的杵音宣告祭儀開始,0.73,0.53
112,國文,20,20.蘇軾〈西江月〉：「世事一場大夢，人生幾度新涼？夜來風葉已鳴廊，看取眉頭鬢上。酒賤常愁客少，月明多被雲妨。中秋誰與共孤光，把盞淒然北望。」下列關於詞句的說明，何者最不恰當？(A)「看取眉頭鬢上」表達自己年華老去(B)「酒賤常愁客少」意謂難以維持生計(C)「月明多被雲妨」比喻美好的事物不可能長久(D)「中秋誰與共孤光」流露想與親友團聚的心願,0.48,0.29
112,國文,21,21.1866至1900年甲國茶葉出口歐洲略表單位：萬擔年分出口總額年分出口總額1866120188624018691501889187187217018921621879198189715318822011900120說明：1866至1886年間，甲國茶葉出口逐年大幅增長。歐洲國家茶葉生產技術發展起來後，甲國茶葉出口總額急轉直下。從1886至1900的十五年間，甲國茶葉出口銳減，在歐洲茶葉市場的占有率也從原本幾乎100%，急遽下降至10%左右。根據這份表格及說明，可以推論出下列何者？(A)甲國的茶葉生產技術在1886年後越來越差(B)1900年歐洲茶葉市場總交易量較1886年少(C)1900年甲國茶葉出口歐洲總額衰退至1886年的50%(D)1866至1900年間，甲國從茶葉出口國變成茶葉進口國,0.58,0.5
112,國文,22,22.「復北上，行石罅中，石峰片片夾起，路宛轉石間，塞者鑿之，陡者級之，斷者架木通之，懸者植梯接之。下瞰峭壑陰森，楓松相間，五色紛披，燦若圖繡。因念黃山當生平奇覽，而有奇若此，前未一探，茲遊快且愧矣！」根據這段文字，下列敘述何者最恰當？(A)作者對自己破壞自然環境感到慚愧(B)黃山片片石峰色彩繽紛，有如織錦(C)作者北上舊地重遊，乃因懷念黃山冬季美景(D)此遊窺得黃山奇景，作者心中因而喜愧交集,0.64,0.44
112,國文,23,23.往歲士人多尚對偶為文，穆脩、張景輩始為平文，當時謂之古文。穆、張嘗同造朝，適見有奔馬踐死一犬，二人各記其事。穆脩曰：「馬逸，有黃犬1遇蹄而斃。」張景曰：「有犬死奔馬之下。」時文體新變，二人之語皆拙澀，當時已謂之工，傳之至今。根據這段文字，關於穆脩、張景針對奔馬踐死一犬的記事，下列敘述何者最恰當？(A)穆脩記事只著眼於犬(B)張景記事只著眼於馬1.逸：奔跑(C)二人用語崇尚句式對偶(D)二人用語皆為時人稱頌,0.51,0.44
112,國文,24,24.「錢塘江石堤為洪濤所激，歲歲摧決。杜偉長為轉運使，人有獻說，自浙江稅場以東，移退數里為月堤，以避怒水。眾水工皆以為善，獨一老水工以為不然，密諭其黨：『移堤則歲無水患，吾等何所衣食？』眾人樂其利，乃從而和之。偉長不悟其計，費以巨萬，而江堤之害仍歲有之。」根據這段文字，下列敘述何者最恰當？(A)月堤耗時過久，使杜偉長浪費公帑(B)水工們為保生計，阻礙了移堤工程(C)老水工深知修築月堤無益於防堵水患(D)杜偉長堅持移堤，導致年年發生水患,0.39,0.34
112,國文,25,25.根據本詩，下列敘述何者最恰當？(A)第一節顯示車行至八堵之後天氣不佳(B)第二節說明作者此行目的地是暖暖(C)第三節可看出那那社名稱的由來(D)第四節點出作者珍惜當下的心境,0.76,0.33
112,國文,26,26.關於本詩的寫作手法，下列敘述何者錯誤？(A)以天氣的變化象徵越來越沉重的心情(B)以重複出現的字詞形成詩歌的韻律(C)運用諧音及詞義的雙關增添詩意(D)預想尚未發生的情景收束全詩,0.73,0.52
112,國文,27,27.根據圖文，下列關於跳水比賽的敘述，何者最恰當？(A)入水時水花的大小會影響分數高低(B)史上第一場跳水比賽是在室內舉行(C)奧運比賽的雙人賽必須配置7名評審(D)使用跳板起跳就可以獲得比較高的分數,0.94,0.41
112,國文,28,28.根據圖文，下列關於跳水比賽規則的敘述，何者最恰當？(A)毋須採計每一跳的得分，可擇優計算最後成績(B)選手完成一次跳水，每名評審最高只能給10分(C)若完成的動作比預定的難度更高，分數也會越高(D)選手每一跳須完成的難度係數，由現場抽籤決定,0.9,0.46
112,國文,29,29.亞當是奧運跳水個人賽選手，他在比賽時某次的動作難度係數是3.0，當他完成後，評審團給的分數表如下：評審一評審二評審三評審四評審五評審六評審七7分8分8分7分9分7分9分根據圖文，亞當此次跳水得分的計算方式應是下列何者？(A)(7+7+7)×3.0(B)(7+7+8)×3.0(C)(7+8+8)×3.0(D)(8+7+9)×3.0,0.82,0.53
112,國文,30,30.文中「活著的時候就心甘情願把自己埋進納骨塔」的涵義，與下列何者最接近？(A)獲得精神食糧，沉浸書堆(B)倡導終身學習，推廣閱讀(C)喪失生命熱情，心如死灰(D)甘心隱姓埋名，不慕榮利,0.78,0.57
112,國文,31,31.關於本文的寫作手法，下列敘述何者最恰當？(A)藉由宏偉的建築，對比個人的渺小(B)以不同年齡層的閱讀習慣，凸顯世代差異(C)將靜態的閱讀比擬為交談，產生動態的效果(D)視線推移自室內延伸至室外，強調知識的寬廣,0.79,0.51
112,國文,32,32.根據甲、乙兩文，下列敘述何者最恰當？(A)1880年代剛果曾提出瓜分非洲礦產的主張(B)月球大使館公司成立時，人類尚未踏上月球(C)沒人能挑戰霍普販賣月球地產是因《太空政策》期刊的論文(D)國家需實際登陸月球後，方可成為《外太空條約》的締約國,0.78,0.57
112,國文,33,33.小貞讀過甲、乙兩文後，發現甲文中的霍普與乙文中的艾維斯對某項議題有歧見，這項議題最可能是下列何者？(A)太空探索是否應以和平進行為原則(B)國家是否可以獨占有利的登月地點(C)私人是否可以主張月球土地的所有權(D)非締約國是否可以破壞他國的探測器,0.82,0.55
112,國文,34,34.根據本文，下列敘述何者最恰當？(A)「智慧家庭」的數據資料庫能保護網路隱私(B)網路上的瀏覽紀錄、按讚喜好具有商業價值(C)只要設好高強度的密碼，就不用擔心個資外洩(D)「優化人工智慧」是指電腦全面取代人類工作,0.81,0.58
112,國文,35,35.下列何者最符合本文的觀點？(A)廣告客製化意謂著消費者主導了市場走向(B)生活中使用網路服務，其實是用隱私換來的(C)企業與政府受到輿論壓力而開始保護個人資料(D)科技日新月異，可以保護我們的隱私不受侵犯,0.85,0.54
112,國文,36,36.根據本文，拿破崙選擇在巴黎聖母院加冕的原因，最可能是下列何者？(A)仿效查理曼大帝的做法(B)承襲歷代法國王室的傳統(C)強調自己是新帝國的開創者(D)希望由教皇而非蘭斯大主教加冕,0.57,0.48
112,國文,37,37.根據本文，大衛選擇採用拿破崙為約瑟芬加冕的畫面，原因最可能是下列何者？(A)強調皇后的重要性(B)避免損及教廷顏面(C)滿足拿破崙的虛榮(D)聽從拿破崙的指示,0.64,0.6
112,國文,38,38.小銘畫了以下這張〈拿破崙的加冕禮〉的模擬圖，根據本文對雅克路易．大衛原畫的描述，小銘的模擬圖與原畫相比後有明顯的錯誤，下列何者最可能是這個錯誤？(A)十字架擺放的位置(B)拿破崙加冕的對象(C)教皇給予祝福的手(D)拿破崙母親的出席,0.75,0.52
112,國文,39,39.根據本文，下列何者最可能是仇鸞與嚴嵩一開始交惡的原因？1.內：宮廷(A)嚴嵩私下上奏，詆毀仇鸞(B)嚴嵩與曾銑結盟，疏遠仇鸞(C)仇鸞向皇帝稟告嚴嵩父子的罪行(D)仇鸞權位日重，不願嚴嵩仍以子視之,0.55,0.51
112,國文,40,40.下列文句的解說，何者最恰當？(A)門者以非詔旨格之：守門者將徐階、李本擋下(B)嵩還第，父子對泣：嚴嵩與仇鸞兩人盡釋前嫌(C)炳訐鸞陰事，帝追戮之：皇帝認為陸炳毀謗死者，憤而殺之(D)遣所乘龍舟過海子召嵩：皇帝以高規格召回嚴嵩，以示禮遇,0.49,0.46
112,國文,41,41.根據本文，關於梁王與楊朱的敘述，下列何者最恰當？(A)梁王認為治理天下應重視禮樂之道(B)梁王質疑楊朱是否具有治理天下的能力(C)楊朱貶抑堯、舜，能治天下卻不能牧羊(D)楊朱以牧羊為例，說明治天下須從小事做起,0.48,0.42
112,國文,42,42.下列文句，何者最能呼應文中「吞舟之魚，不游支流；鴻鵠高飛，不集汙池」的涵義？(A)狡兔死，良狗烹；高鳥盡，良弓藏(B)高飛之鳥，死於美食；深泉之魚，死於芳餌(C)騏驥千里，一日而達；駑馬十駕，旬亦至之(D)剖三寸之蚌，難得明月之珠；探枳棘之巢，難求鳳凰之雛,0.41,0.43
113,國文,1,1.這則粉絲專頁貼文的用意，最可能是下列何者？(A)徵求粉絲專頁新小編(B)預告直播促銷的期程(C)暗示秋刀魚產季將近(D)宣布調漲秋刀魚價格,0.95,0.33
113,國文,2,2.下列文句，何者用字完全正確？(A)那張字畫的真跡被竊後，至今不知所衷(B)他只知言襲前人作法，完全不懂得變通(C)你去失誤招領處詢問，也許能找回錢包(D)樹欲靜而風不止，為人子女盡孝要及時,0.78,0.43
113,國文,3,3.下列文句中的謙詞，何者使用最恰當？(A)足球賽後，亞軍隊伍向冠軍隊伍道賀：「承讓了，恭喜！」(B)同樂會時，班長自告奮勇：「如果大家不嫌棄，我就獻醜了。」(C)主席在會議的結語：「感謝各位提供的淺見，我們會審慎評估。」(D)對宴會的主人說：「謝謝你準備的薄酌，讓大家吃得非常滿足。」,0.82,0.52
113,國文,4,4.某些問卷使用了否定詞，受訪者有時不易理解內容，感到混淆。根據下列問卷題目，阿寶的立場與其選擇相符的是哪一個？問卷題目阿寶的立場阿寶的選擇(A)您是否同意廢除最低工資的設立？最低工資要受到保障同意(B)您是否同意禁止種植基因改造植物？反對基因改造同意您是否同意政府不應全面禁止動物人類福祉應優先於(C)不同意實驗？其他動物您是否同意政府不可為了國家建設而(D)不想多繳稅不同意,0.74,0.51
113,國文,5,5.右側是某書店開幕的廣告文案。根據內容，下列敘述何者錯誤？(A)融合節慶的元素(B)邀請民眾蒞店同樂(C)說明終身學習的重要(D)點出書店開幕日晚上營業,0.93,0.44
113,國文,6,6.下列詞語中的「落」字，何者與「月落星沉」的「落」字意義相同？(A)下「落」不明(B)草木疏「落」(C)丟三「落」四(D)水「落」石出,0.66,0.39
113,國文,7,7.「人生，其實像一條從寬闊的平原走進森林的路。在平原上同伴可以結夥而行，歡樂地前推後擠、相濡以沫。一旦進入森林，草叢和荊棘擋路，情形就變了，各人專心走各人的路，尋找各人的方向。」這段文字的觀點與下列何者相去最遠？(A)人生總有坎坷，不會永遠是平順坦途(B)不論結伴或是獨行，皆應樂觀面對人生(C)天下無不散的筵席，朋友總有分離的時候(D)人的選擇不同，每個人都得自己去創造未來,0.73,0.46
113,國文,8,8.下列文句「」中的字，何者讀音正確？(A)在賣場集滿點數就可「兌」換商品：ㄩㄝˋ(B)一望無「垠」的海面上漂流著幾艘小船：ㄍㄣ(C)這場音樂會的門票開賣不久就售「罄」：ㄑㄧㄥˋ(D)櫃檯上的花瓶插了一束紫色的「桔」梗花：ㄓㄜˊ,0.61,0.45
113,國文,9,9.「由國家出資的遠征計畫，經費較高，卻少有重大發現。官方的主事者常攜帶大批補給裝備，而非輕裝簡從。且受制於政治考量，無法自行選拔合適的成員。反觀私人支持的遠征隊較能達成目標，主事者專心致志，可主導成員的挑選，每個人都有擅長的領域。」根據本文，私人支持的遠征隊較能達成目標的原因不包含下列何者？(A)政治考量較少(B)補給裝備較多(C)主事者權限較大(D)計畫成員較專業,0.73,0.62
113,國文,10,10.〈瑯琊臺刻石〉是秦代的篆刻文字，其特點在於：用筆圓轉，結構勻稱，筆畫粗細均勻。根據字體特徵，下列何者最可能是〈瑯琊臺刻石〉？11.下列各項比賽優勝的獎牌題辭，何者搭配最恰當？比賽項目題辭(A)演說妙筆生花(B)作文新鶯出谷(C)書法鐵畫銀鉤(D)歌唱口若懸河,0.84,0.43
113,國文,11,11.下列各項比賽優勝的獎牌題辭，何者搭配最恰當？比賽項目題辭(A)演說妙筆生花(B)作文新鶯出谷(C)書法鐵畫銀鉤(D)歌唱口若懸河,0.81,0.5
113,國文,12,12.「老農家貧在山住，耕種山田三四畝。苗疏稅多不得食，輸入官倉化為土。歲暮鋤犁傍空室，呼兒登山收橡實。西江賈客珠百斛，船中養犬長食肉。」關於這首詩的說明，下列敘述何者最恰當？(A)就形式而言，是一首七言律詩(B)就類別而言，是一首山居躬耕的閒適詩(C)就內涵而言，描繪農民於繁重稅賦下艱困的生活(D)就技巧而言，以農家與商賈對比，凸顯人情的可貴,0.66,0.43
113,國文,13,13.「遺忘就像舞臺打燈後的暗處，漆黑越大片，就越能凸顯光照的明亮。遺忘幫我們揀選人生最值得珍惜的過往片段。因此，遺忘是無須哀悼的，忘的越多，就越應該把眼光投向光照的所在，那才是值得留戀的人事代謝。」下列何者最接近本文作者的觀點？(A)生命中的人事代謝無須遺忘(B)遺忘如同舞臺上光照的所在(C)不被遺忘的事物才最值得珍惜(D)遺忘越多越能看見人生光明面,0.59,0.4
113,國文,14,14.「玉慘花愁出鳳城，蓮花樓下柳青青。尊前一唱〈陽關曲〉，別個人人第五程？尋好夢，夢難成。有誰知我此時情？枕前淚共階前雨，隔個窗兒滴到明。」關於這闋詞的分析，下列敘述何者錯誤？(A)首句情景交融，「慘」、「愁」二字點出別情(B)下闋首句點出「我」為了追尋理想而遠離佳人(C)末尾二句暗示「我」滿懷離情別緒，一夜未眠(D)上闋描寫分別時的情景，下闋描寫別後的思情,0.74,0.46
113,國文,15,15.「溝通包含了三要素：內容、語調、非語言行為。若某人說話時的語調、手勢、表情，和他所說的內容不一致或情境模糊時，人們比較容易受到語調和非語言行為的影響。」下列情境，何者最符合這段文字的內容？(A)說話用字過度簡潔，會讓人覺得沒有禮貌(B)同樣的內容，由嚴肅的老師說出來比較具有說服力(C)朋友收到禮物時臭著臉說「謝謝」，會覺得他其實並不開心(D)聽廣播時，因看不到主持人的表情、手勢，無法判斷內容的真實性,0.83,0.47
113,國文,16,16.下列文句中的詞語，何者使用最恰當？(A)飲食應注重營養均衡，五穀不分才健康(B)這房子經歷風災依然堅固，真是不愧屋漏(C)使用儀器以蠡測海後，他終於得到準確數據(D)對於行將就木之人，世間的一切已無須牽掛,0.69,0.48
113,國文,17,17.下列選項中的文字，旨在強調求學必須先立定志向。依據文意判斷，何者斷句最恰當？(A)夫學者之欲至於聖賢猶射者，之求中夫正鵠也。不以聖賢為準的而學者是，不立正鵠而射者也。(B)夫學者之欲至於聖賢，猶射者之求中夫正鵠也。不以聖賢為準的而學者，是不立正鵠而射者也。(C)夫學者之欲，至於聖賢猶射者之求中。夫正鵠也，不以聖賢為準的，而學者是不立正鵠而射者也。(D)夫學者之欲至，於聖賢猶射者之求。中夫正鵠也不以聖賢為準，的而學者是,0.56,0.38
113,國文,18,18.漢靈帝時，陳留蔡邕，以數上書陳奏，忤上旨意，又內寵惡之，慮不免，乃亡命江海，遠跡吳郡。吳有燒桐以爨者，邕聞火烈聲，曰：「此良材1也。」因請之，削之以琴，果有美音。而其尾焦，因名「焦尾琴」。根據這則故事，下列敘述何者最恰當？(A)焦尾琴因蔡邕識材而製成1.爨：音ㄘㄨㄢˋ，升火煮食(B)吳人向來以燒桐製琴聞名(C)焦尾琴製成後經火烤而音色優美(D)蔡邕因忤逆上意而遭流放至吳郡,0.56,0.57
113,國文,19,19.「蝸以涎見覓，蟬以聲見黏，螢以光見獲。故愛身者，不貴赫赫之名。」這句話的涵義與下列何者最接近？(A)人過留名，雁過留聲(B)所榮者善行，所恥者惡名(C)名不可簡而成，譽不可巧而立(D)樹大招風風損樹，人為名高傷喪身,0.47,0.53
113,國文,20,20.在象形字上附加符號表示抽象概念，是指事的造字方法之一。下列何者屬於這種造字方法？21.鞠武〈報燕太子丹書〉曰：「臣聞快於意者虧於行，甘於心者傷於性。今太子欲滅悁悁之恥，除久久之恨，此實臣所當糜軀碎首而不避也。私以為智者不冀僥1倖以要功，明者不苟從志以順心。事必成，然後舉；身必安，而後行。故發無失舉之尤，動無蹉跌之愧也。太子貴匹夫之勇，信一劍之任，而欲望功，臣以2為疏。」關於這段文字的寫作分析，下列敘述何者最恰當？(A)分析個中利害關係，鼓勵太子須建功立業(B)採取先抑後揚筆法，肯定太子能獨當一面1.悁悁：憤怒(C)以工整句式加強文氣，勸諫太子應謀定而後動2.蹉跌：失誤(D)列舉前人失敗的事例，提醒太子不宜心存僥倖,0.61,0.56
113,國文,21,21.鞠武〈報燕太子丹書〉曰：「臣聞快於意者虧於行，甘於心者傷於性。今太子欲滅悁悁之恥，除久久之恨，此實臣所當糜軀碎首而不避也。私以為智者不冀僥1倖以要功，明者不苟從志以順心。事必成，然後舉；身必安，而後行。故發無失舉之尤，動無蹉跌之愧也。太子貴匹夫之勇，信一劍之任，而欲望功，臣以2為疏。」關於這段文字的寫作分析，下列敘述何者最恰當？(A)分析個中利害關係，鼓勵太子須建功立業(B)採取先抑後揚筆法，肯定太子能獨當一面1.悁悁：憤怒(C)以工整句式加強文氣，勸諫太子應謀定而後動2.蹉跌：失誤(D)列舉前人失敗的事例，提醒太子不宜心存僥倖,0.57,0.51
113,國文,22,22.賈人某，至直隸界，忽大雨雹，伏禾中。聞空中云：「此張不量田，勿傷其稼。」天霽，他田偃壞，張田獨無恙。蓋張氏積粟甚富，每春間貧民皆就貸焉。償時多寡不較，悉納之，未嘗執概取盈，故鄉人名之「不量」。根據本文，「張田獨無恙」的原因最可能是下列何者？(A)張氏行善積德，得到護佑(B)貧民虔誠祈願，感動上天(C)張氏田產甚多無法丈量，看不出損失(D)賈人福澤深厚，連帶使張田倖免於難,0.62,0.53
113,國文,23,23.目前因鰲鼓溼地水位升高，使黑面琵鷺棲息處距離賞鳥亭長達300多公尺。往年低水位時，會浮出大片沙洲，黑面琵鷺棲息在賞鳥亭前約50公尺處。今年若要觀賞牠們，務必攜帶高倍望遠鏡。賞鳥期從11月1日到明年2月18日，期間逢假日8時至16時將實施管制，進入溼地的車輛從原本可自由進出南、北閘門，改為北閘門進，南閘門出。根據本文，下列關於鰲鼓溼地賞鳥的敘述，何者最恰當？(A)水位越低時，越需要使用高倍望遠鏡觀察(B)黑面琵鷺的棲地會隨著賞鳥亭的位置改變(C)賞鳥期間進入溼地的車輛全天候均須管制(D)非假日到溼地賞鳥，車輛可從南閘門進入,0.67,0.59
113,國文,24,24.「夫繭，捨而不治，則腐蠹而棄。使女工繅之，以為美錦，國君服而朝之。1身者，繭也，捨而不治，則智行腐蠹。使賢者教之，以為世士，則天下諸侯莫敢不敬。」關於本文的分析，下列敘述何者最恰當？(A)以繭為喻，說明教化對修身的重要(B)以身著美錦，暗指上位者奢靡誤國1.繅：音ㄙㄠ，煮繭抽絲(C)以女工與賢者對照，強調環境的影響(D)以腐蠹的蠶繭，嘲諷國政的敗壞衰頹,0.38,0.32
113,國文,25,25.關於文中的「我」，下列敘述何者最恰當？(A)在愛丁堡的期間是帶有目的性的停留(B)認為去大象咖啡館是一種偏頗的決定(C)因沉浸在老圖書館的氛圍裡而忘卻時間(D)討厭愛丁堡的寒冷而不願回想留學時光,0.8,0.48
113,國文,26,26.文末「那個尖銳的姿態，同時也是狹窄的。」這句話的意思，最可能是下列何者？(A)粗心大意，挂一漏萬的情況一再出現(B)年少時個性尖銳，只想處處與人爭鋒(C)器量狹小，容不下別人一丁點的錯誤(D)眼前只有單一的目標，視野不夠開闊,0.88,0.55
113,國文,27,27.根據本文，出版社把原書絲線的顏色改掉，造成的影響最可能是下列何者？(A)失去原本的隱喻，使讀者無法感受作者諷刺的用意(B)混淆勳章的配色，使讀者誤解不同貴族的代表顏色(C)過度渲染舞蹈的功能，以為是貴族階層流行的風尚(D)刻意淡化階級的對立，營造出社會繁榮和諧的假象,0.81,0.59
113,國文,28,28.根據本文，關於綏夫特《格理弗遊記》的敘述，下列何者最恰當？(A)作者致力於創作兒童奇幻文學作品(B)作者以虛構的情節反映現實的醜惡(C)早期中文譯者將原書的四冊內容濃縮為兩冊(D)早期譯者用「格物學」一詞是為免得罪當道,0.78,0.58
113,國文,29,29.根據本文，關於人類對地球資源的消耗，下列敘述何者最恰當？(A)1990年之前，人類並未透支地球資源(B)2022年人類耗用的地球資源是前一年的1.75倍(C)每年的地球超載日之後，全球資源就會消耗殆盡(D)美國人的生活方式比多數國家的人對地球造成更大的負擔,0.84,0.59
113,國文,30,30.根據本文，下列何者最可能使地球超載日延後？(A)提升畜牧業整體產量(B)加強野生動物保育工作(C)增加飲食中蔬食的比例(D)嚴防Covid-19疫情再爆發,0.78,0.55
113,國文,31,31.根據展覽概述，下列推論何者最恰當？(A)北宋時期的畫作可繪於絲織品上(B)范寬、郭熙、李唐三人係師出同門(C)北宋山水畫的典範首重全然描繪實景(D)三者中〈萬壑松風〉的成畫年代最早,0.63,0.62
